"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"1897","doc1184","stuff tweet isn<U+393C><U+3E32>t funny sometimes","funny","ADJ","Personality",320,NA,"FOX"
"1905","doc1185","businesses professionals individuals joined together purpose building promoting malian community usmali","building","NOUN","Profession",1722,NA,"FOX"
"1908","doc1185","businesses professionals individuals joined together purpose building promoting malian community usmali","community","NOUN","Profession",1722,NA,"FOX"
"1910","doc1186","marketing specialist berk marketing","marketing","NOUN","Profession",376,NA,"FOX"
"1911","doc1186","marketing specialist berk marketing","specialist","NOUN","Profession",376,NA,"FOX"
"1913","doc1186","marketing specialist berk marketing","marketing","NOUN","Profession",376,NA,"FOX"
"1939","doc1190","welcome official page entrepreneurtransformation technology focused empowerments human cyber animal rights india","technology","NOUN","Profession",772,NA,"FOX"
"1943","doc1190","welcome official page entrepreneurtransformation technology focused empowerments human cyber animal rights india","cyber","NOUN","Profession",772,NA,"FOX"
"1954","doc1192","texas university","university","NOUN","Profession",277,NA,"FOX"
"1958","doc1193","don<U+393C><U+3E32>t tolerance hypocritical republicans","hypocritical","ADJ","Personality",342,NA,"FOX"
"1978","doc1196","family dogs music cycling politics favourite things","music","NOUN","Hobbies",450,NA,"FOX"
"1980","doc1196","family dogs music cycling politics favourite things","politics","NOUN","Hobbies",450,NA,"FOX"
"1989","doc1198","survivor phish lover hiker seeker good times live music","good","ADJ","Personality",305,NA,"FOX"
"1992","doc1198","survivor phish lover hiker seeker good times live music","music","NOUN","Hobbies",305,NA,"FOX"
"2000","doc1199","ohio native california dreamer map fanatic city planner gis aficionado golden bear","planner","NOUN","Profession",261,NA,"FOX"
"2007","doc12","digital strategist communicator bb marketing specialist social seller owner publishared food lover needing love food much uf","communicator","NOUN","Personality",3913,NA,"FOX"
"2009","doc12","digital strategist communicator bb marketing specialist social seller owner publishared food lover needing love food much uf","marketing","NOUN","Profession",3913,NA,"FOX"
"2010","doc12","digital strategist communicator bb marketing specialist social seller owner publishared food lover needing love food much uf","specialist","NOUN","Profession",3913,NA,"FOX"
"2011","doc12","digital strategist communicator bb marketing specialist social seller owner publishared food lover needing love food much uf","social","ADJ","Profession",3913,NA,"FOX"
"2015","doc12","digital strategist communicator bb marketing specialist social seller owner publishared food lover needing love food much uf","food","NOUN","Profession",3913,NA,"FOX"
"2019","doc12","digital strategist communicator bb marketing specialist social seller owner publishared food lover needing love food much uf","food","NOUN","Profession",3913,NA,"FOX"
"2027","doc1200","family god jesus truth people seek truth support president trump trudeau must go voting andrew scheeruffuffb unable read dw re twitterhell","jesus","CCONJ","Religion",311,NA,"FOX"
"2032","doc1200","family god jesus truth people seek truth support president trump trudeau must go voting andrew scheeruffuffb unable read dw re twitterhell","support","NOUN","Profession",311,NA,"FOX"
"2042","doc1200","family god jesus truth people seek truth support president trump trudeau must go voting andrew scheeruffuffb unable read dw re twitterhell","read","VERB","Hobbies",311,NA,"FOX"
"2050","doc1201","southern girl bone im proud native dallasite main page connect livepdnation show support blue","proud","ADJ","Personality",1407,NA,"FOX"
"2058","doc1201","southern girl bone im proud native dallasite main page connect livepdnation show support blue","support","NOUN","Profession",1407,NA,"FOX"
"2075","doc1204","writer hire previously laist contributor archdigest lamag lifeandthyme eaterla orenjpeleg gmail","writer","NOUN","Profession",319,NA,"FOX"
"2098","doc1205","retired vol ff paid emt ambo hit semi supporter military fire ems police stay safe bothers sisters","police","NOUN","Profession",719,NA,"FOX"
"2114","doc1208","communications pr branding consultant freelance writer biographer producer message voice vibe best clients ever","consultant","ADJ","Profession",272,NA,"FOX"
"2116","doc1208","communications pr branding consultant freelance writer biographer producer message voice vibe best clients ever","writer","NOUN","Profession",272,NA,"FOX"
"2118","doc1208","communications pr branding consultant freelance writer biographer producer message voice vibe best clients ever","producer","NOUN","Profession",272,NA,"FOX"
"2138","doc1209","blitz digital group exciting new digital fundraising agency based northern virginia blitz delivers critical marketing solutions email marketing","critical","ADJ","Personality",612,NA,"FOX"
"2139","doc1209","blitz digital group exciting new digital fundraising agency based northern virginia blitz delivers critical marketing solutions email marketing","marketing","NOUN","Profession",612,NA,"FOX"
"2142","doc1209","blitz digital group exciting new digital fundraising agency based northern virginia blitz delivers critical marketing solutions email marketing","marketing","NOUN","Profession",612,NA,"FOX"
"2153","doc121","im simple lady hate liars ive hurt lot peoplehoping meet good people kindly follow back add hangouts rubhuffygmailcom","good","ADJ","Personality",304,NA,"FOX"
"2181","doc1212","life really simple insist making complicated baptist christian ordained minister unapologetically redpilled maga trump","christian","ADJ","Religion",1035,NA,"FOX"
"2219","doc1219","small family business owner","business","NOUN","Profession",388,NA,"FOX"
"2249","doc1220","ll call regardless political affiliation","political","ADJ","Profession",253,NA,"FOX"
"2253","doc1221","maga trump patriot conservative votered thegreatawakening god countrymarried soul matekagubufefubufefubufeffollow q","patriot","NOUN","Personality",1980,NA,"FOX"
"2262","doc1222","author negotiate settle debts restoring credit upcoming breathing prison air millionaire","author","NOUN","Profession",2170,NA,"FOX"
"2267","doc1222","author negotiate settle debts restoring credit upcoming breathing prison air millionaire","credit","NOUN","Profession",2170,NA,"FOX"
"2274","doc1223","awaken artist coach healing guide creator iloveu hooponopono art cards art products inner transformation dog mom ufe","artist","NOUN","Profession",12554,NA,"FOX"
"2275","doc1223","awaken artist coach healing guide creator iloveu hooponopono art cards art products inner transformation dog mom ufe","coach","NOUN","Profession",12554,NA,"FOX"
"2277","doc1223","awaken artist coach healing guide creator iloveu hooponopono art cards art products inner transformation dog mom ufe","guide","NOUN","Profession",12554,NA,"FOX"
"2298","doc1224","king lynexy makaipa aka mudhara heavy dancehall artist","artist","NOUN","Profession",255,NA,"FOX"
"2301","doc1225","maga kag patriot q autist uf uffdufdbuffauff wwgwgaufaf trumplican circa uffauffuff dot artist ufufufaue","patriot","NOUN","Personality",1017,NA,"FOX"
"2311","doc1225","maga kag patriot q autist uf uffdufdbuffauff wwgwgaufaf trumplican circa uffauffuff dot artist ufufufaue","artist","NOUN","Profession",1017,NA,"FOX"
"2317","doc1226","proudly retiredair force post office husband father grandfather times conservative alarmed direction country","office","NOUN","Profession",479,NA,"FOX"
"2333","doc1227","interesting pictures fun weird movies wwe wrestlers humor art actors actresses celebrity news classic rock olympics scammers beware welcome","humor","ADJ","Personality",834,NA,"FOX"
"2345","doc1228","political enthusiast sports follower wake forest alum","political","ADJ","Profession",359,NA,"FOX"
"2347","doc1228","political enthusiast sports follower wake forest alum","sports","NOUN","Hobbies",359,NA,"FOX"
"2352","doc1229","director education technical analyst httptcogjucwdxgj author attacking currency trends see httptcoxoudzyton","director","NOUN","Profession",294,NA,"FOX"
"2353","doc1229","director education technical analyst httptcogjucwdxgj author attacking currency trends see httptcoxoudzyton","education","NOUN","Profession",294,NA,"FOX"
"2354","doc1229","director education technical analyst httptcogjucwdxgj author attacking currency trends see httptcoxoudzyton","technical","ADJ","Profession",294,NA,"FOX"
"2355","doc1229","director education technical analyst httptcogjucwdxgj author attacking currency trends see httptcoxoudzyton","analyst","NOUN","Profession",294,NA,"FOX"
"2357","doc1229","director education technical analyst httptcogjucwdxgj author attacking currency trends see httptcoxoudzyton","author","NOUN","Profession",294,NA,"FOX"
"2377","doc1230","friendly","friendly","ADJ","Personality",520,NA,"FOX"
"2390","doc1231","somewhere line water catching dinner developing compliance tools capture violations internal controls company","company","NOUN","Profession",480,NA,"FOX"
"2429","doc1235","proverbs justifies wicked condemns righteous alike abomination lord happily married ufd resist","married","ADJ","Personality",4072,NA,"FOX"
"2437","doc1236","im retired truck driver marinegrandfather loner ufe dont care trump trumpresign now trump supporter will block racist people","loner","NOUN","Personality",851,NA,"FOX"
"2449","doc1236","im retired truck driver marinegrandfather loner ufe dont care trump trumpresign now trump supporter will block racist people","racist","ADJ","Personality",851,NA,"FOX"
"2451","doc1237","proud american","proud","ADJ","Personality",562,NA,"FOX"
"2472","doc1238","wife mom uufef freedom capitalism constitution fl gators im gal w math ba mba voted trump biggest risk uffauff media","media","NOUN","Profession",2832,NA,"FOX"
"2473","doc1239","married shawn ufc love politics sports","married","VERB","Personality",647,NA,"FOX"
"2477","doc1239","married shawn ufc love politics sports","politics","NOUN","Hobbies",647,NA,"FOX"
"2478","doc1239","married shawn ufc love politics sports","sports","NOUN","Hobbies",647,NA,"FOX"
"2486","doc124","time now rise say group conservative women fearless fed evil radical left prolife maga","fearless","VERB","Personality",325,NA,"FOX"
"2524","doc1242","<U+393C><U+3E32>s footy ubdufef nfl ufc nba ufc mlb ubeufef nhl ufd f ufce extreme sports ufc ufcboxing ufaufa","sports","NOUN","Hobbies",809,NA,"FOX"
"2570","doc1247","politicaljunkie conservativeindependent freedomloving animal advocate bookish supportourmilitaryfamiliesufuffauffufeuf","advocate","NOUN","Profession",861,NA,"FOX"
"2602","doc1250","design studio specializing custom illustration character development graphic design","design","NOUN","Profession",841,NA,"FOX"
"2608","doc1250","design studio specializing custom illustration character development graphic design","development","NOUN","Profession",841,NA,"FOX"
"2609","doc1250","design studio specializing custom illustration character development graphic design","graphic","ADJ","Profession",841,NA,"FOX"
"2610","doc1250","design studio specializing custom illustration character development graphic design","design","NOUN","Profession",841,NA,"FOX"
"2628","doc1253","mark jaffaryuf official page marketing associateuf topic posts traveling cities worldufd septemberuf iran ufe ucmarkjaffary","marketing","NOUN","Profession",287,NA,"FOX"
