"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"28186","doc641","love god u live life fullest ufufufa artist executive assistant radio announcer writer blogger fur parent uf ig majsweetnovelist","parent","NOUN","Personality",997,NA,"CNN"
"28194","doc643","twitter home political views ever time speak now","twitter","ADV","Organization",825,NA,"CNN"
"28196","doc643","twitter home political views ever time speak now","political","ADJ","Profession",825,NA,"CNN"
"28203","doc644","young gentle man small body working wit federal ministry water resources abuja single friendly freeufdufuf","gentle","ADJ","Personality",946,NA,"CNN"
"28215","doc644","young gentle man small body working wit federal ministry water resources abuja single friendly freeufdufuf","friendly","ADJ","Personality",946,NA,"CNN"
"28227","doc645","write think believe kindness highest form eroticism hehimhis httpstcotiauur now reading fear bob woodward","reading","VERB","Hobbies",251,NA,"CNN"
"28234","doc646","wadrobe stylingpersonal shopper creative styling fashion styling game instagramiamricnic","creative","ADJ","Personality",302,NA,"CNN"
"28238","doc646","wadrobe stylingpersonal shopper creative styling fashion styling game instagramiamricnic","game","NOUN","Profession",302,NA,"CNN"
"28240","doc647","musician guitarist artist entertainer mostly worshipper booking email taffyentertainmentyahoocom taffy wegitare","musician","ADJ","Profession",280,NA,"CNN"
"28242","doc647","musician guitarist artist entertainer mostly worshipper booking email taffyentertainmentyahoocom taffy wegitare","artist","NOUN","Profession",280,NA,"CNN"
"28252","doc648","folks business pick","business","NOUN","Profession",297,NA,"CNN"
"28263","doc65","will become person influence world someday university virginia fmoig valeeeematteo","university","NOUN","Profession",917,NA,"CNN"
"28279","doc650","news interesting retweets new book announcements editors francine osullivan alan sturmer sr marketing exec liz wager","marketing","NOUN","Profession",2681,NA,"CNN"
"28286","doc652","twitter locked main im bumming stan account main actuallylilac","twitter","NOUN","Organization",536,NA,"CNN"
"28292","doc652","twitter locked main im bumming stan account main actuallylilac","account","NOUN","Profession",536,NA,"CNN"
"28299","doc654","disabled marine took oath shall always keep oath enemies foreign domestic dem yrs now gop patriot","marine","PRON","Profession",617,NA,"CNN"
"28313","doc654","disabled marine took oath shall always keep oath enemies foreign domestic dem yrs now gop patriot","patriot","NOUN","Personality",617,NA,"CNN"
"28328","doc657","im just free food drinks","food","NOUN","Profession",441,NA,"CNN"
"28343","doc658","acamprosate campral accidentally made quit smoking uf dont want anybody take want research view website folo stopsmokingstl selling","research","NOUN","Profession",143799,NA,"CNN"
"28368","doc660","hungry traveler pop culture junkie proudly potterhead wonderful runner tweet pop culture music sometimes books","music","NOUN","Hobbies",698,NA,"CNN"
"28415","doc664","former senator viu ufeufe msc geopolitics ucm ufeauff geopolitical strategy analyst uffufeuffufeufduffuffc","analyst","NOUN","Profession",919,NA,"CNN"
"28427","doc665","dont overpay landlord let us give informational advantage save next office relocation renewal","next","ADJ","Organization",1523,NA,"CNN"
"28428","doc665","dont overpay landlord let us give informational advantage save next office relocation renewal","office","NOUN","Profession",1523,NA,"CNN"
"28432","doc666","im honest hardworking young energetic manim prophet god aspire one greatest famous entomologist world","honest","ADJ","Personality",1003,NA,"CNN"
"28433","doc666","im honest hardworking young energetic manim prophet god aspire one greatest famous entomologist world","hardworking","NOUN","Personality",1003,NA,"CNN"
"28435","doc666","im honest hardworking young energetic manim prophet god aspire one greatest famous entomologist world","energetic","ADJ","Personality",1003,NA,"CNN"
"28445","doc667","games development administrator gda kerry county board south mid kerry","games","NOUN","Hobbies",1134,NA,"CNN"
"28446","doc667","games development administrator gda kerry county board south mid kerry","development","NOUN","Profession",1134,NA,"CNN"
"28447","doc667","games development administrator gda kerry county board south mid kerry","administrator","NOUN","Profession",1134,NA,"CNN"
"28456","doc668","young intelligent guy strive achieve best future","intelligent","NOUN","Personality",483,NA,"CNN"
"28463","doc669","prophet pastor author whos ensuing st century apostolic reemergence true kingdom diplomacy pcwglobal","pastor","NOUN","Profession",1499,NA,"CNN"
"28464","doc669","prophet pastor author whos ensuing st century apostolic reemergence true kingdom diplomacy pcwglobal","author","NOUN","Profession",1499,NA,"CNN"
"28490","doc670","event planner uf ig popipdavies whatsapp","planner","NOUN","Profession",329,NA,"CNN"
"28505","doc672","london assembly holds mayor sadiq khan account investigates issues matter londoners","account","NOUN","Profession",1914,NA,"CNN"
"28510","doc673","food stilllife now travel landscape photographer atheist european us sky httpstcojpmlvzfw","food","NOUN","Profession",539,NA,"CNN"
"28514","doc673","food stilllife now travel landscape photographer atheist european us sky httpstcojpmlvzfw","landscape","NOUN","Profession",539,NA,"CNN"
"28515","doc673","food stilllife now travel landscape photographer atheist european us sky httpstcojpmlvzfw","photographer","NOUN","Profession",539,NA,"CNN"
"28544","doc676","farm raised wife mom three love playing watching sports ag living acreage tweets","sports","NOUN","Hobbies",363,"Canada","CNN"
"28560","doc677","talking living clothes whips chips gotta get soul right tho music life","music","NOUN","Hobbies",700,NA,"CNN"
"28589","doc680","owner ambassador lawn landscape","landscape","NOUN","Profession",353,NA,"CNN"
"28605","doc684","uffufefudufsenrthe guildufuffb peter jesus loves","jesus","NOUN","Religion",317,NA,"CNN"
"28612","doc685","maga gop conservative voter kids married violin","married","ADJ","Personality",1902,NA,"CNN"
"28613","doc685","maga gop conservative voter kids married violin","violin","NOUN","Hobbies",1902,NA,"CNN"
"28634","doc69","islam amuslim aljanaimmigrants bar<U+653C><U+3E37>a family ig iamadekolla aquarius","islam","AUX","Religion",1355,NA,"CNN"
"28644","doc690","proud motherpassionate life nature lover","proud","ADJ","Personality",460,NA,"CNN"
"28647","doc690","proud motherpassionate life nature lover","nature","NOUN","Profession",460,NA,"CNN"
"28660","doc693","fighting equality practicing critical thinking common sense people planet first uff cbm eu policy officer views","critical","ADJ","Personality",633,NA,"CNN"
"28671","doc693","fighting equality practicing critical thinking common sense people planet first uff cbm eu policy officer views","officer","NOUN","Profession",633,NA,"CNN"
"28676","doc694","collaborating executives grow business faster competitors","business","NOUN","Profession",1059,NA,"CNN"
"28682","doc695","kiwi stockholm working twitter nordics trying one good guys co founder kindmill","twitter","NOUN","Organization",1416,NA,"CNN"
"28686","doc695","kiwi stockholm working twitter nordics trying one good guys co founder kindmill","good","ADJ","Personality",1416,NA,"CNN"
"28710","doc697","faith based ngo promoting comprehensive health care among adolescents young women educate empower advocate nd enhance easy access good healthcar","advocate","NOUN","Profession",315,NA,"CNN"
"28715","doc697","faith based ngo promoting comprehensive health care among adolescents young women educate empower advocate nd enhance easy access good healthcar","good","ADJ","Personality",315,NA,"CNN"
"28724","doc699","im tender sensual kind familyoriented honest beautiful woman without bad habits great sense humor hot like volcano can delicate","kind","ADV","Personality",1085,NA,"CNN"
"28726","doc699","im tender sensual kind familyoriented honest beautiful woman without bad habits great sense humor hot like volcano can delicate","honest","ADJ","Personality",1085,NA,"CNN"
"28734","doc699","im tender sensual kind familyoriented honest beautiful woman without bad habits great sense humor hot like volcano can delicate","humor","NOUN","Personality",1085,NA,"CNN"
"28745","doc7","everton following movie watching book loving round geeky girl follow dare","loving","VERB","Personality",437,NA,"CNN"
"28767","doc700","multimedia journalist timesnow ex httweets cnnnews gamer cinephile action figure enthusiast s geek metalhead unabashed wrestling fan","multimedia","NOUN","Profession",588,NA,"CNN"
"28768","doc700","multimedia journalist timesnow ex httweets cnnnews gamer cinephile action figure enthusiast s geek metalhead unabashed wrestling fan","journalist","NOUN","Profession",588,NA,"CNN"
"28782","doc700","multimedia journalist timesnow ex httweets cnnnews gamer cinephile action figure enthusiast s geek metalhead unabashed wrestling fan","wrestling","NOUN","Hobbies",588,NA,"CNN"
"28795","doc703","product classic sound embodiment cse","product","NOUN","Profession",664,NA,"CNN"
"28811","doc705","ncaa football football us track field wwe nfl ncaa basketball basketball","football","NOUN","Hobbies",1617,NA,"CNN"
"28812","doc705","ncaa football football us track field wwe nfl ncaa basketball basketball","football","NOUN","Hobbies",1617,NA,"CNN"
"28815","doc705","ncaa football football us track field wwe nfl ncaa basketball basketball","field","NOUN","Profession",1617,NA,"CNN"
"28819","doc705","ncaa football football us track field wwe nfl ncaa basketball basketball","basketball","NOUN","Hobbies",1617,NA,"CNN"
"28820","doc705","ncaa football football us track field wwe nfl ncaa basketball basketball","basketball","NOUN","Hobbies",1617,NA,"CNN"
"28834","doc706","ve told <U+393C><U+3E32>m connector lover things mktgadvsm vino midcentury modernism houses jazz water dog course buckeyes","jazz","X","Hobbies",800,NA,"CNN"
"28840","doc707","just gentle voice infinite spirit <U+393C><U+3E32>m pushover retired slp worked special needs children righteousness rules","gentle","ADJ","Personality",338,NA,"CNN"
"28859","doc71","participate socialeconomic political environment country","political","ADJ","Profession",955,NA,"CNN"
"28865","doc710","hr evangelist convergence artist author wood worker","artist","NOUN","Profession",844,NA,"CNN"
"28866","doc710","hr evangelist convergence artist author wood worker","author","NOUN","Profession",844,NA,"CNN"
"28868","doc710","hr evangelist convergence artist author wood worker","worker","NOUN","Profession",844,NA,"CNN"
"28870","doc712","licensed professional counselor licensed professional school counselor national certified counselor doctoral student","licensed","VERB","Profession",449,NA,"CNN"
"28871","doc712","licensed professional counselor licensed professional school counselor national certified counselor doctoral student","professional","ADJ","Profession",449,NA,"CNN"
"28873","doc712","licensed professional counselor licensed professional school counselor national certified counselor doctoral student","licensed","VERB","Profession",449,NA,"CNN"
"28874","doc712","licensed professional counselor licensed professional school counselor national certified counselor doctoral student","professional","ADJ","Profession",449,NA,"CNN"
"28875","doc712","licensed professional counselor licensed professional school counselor national certified counselor doctoral student","school","NOUN","Profession",449,NA,"CNN"
"28881","doc712","licensed professional counselor licensed professional school counselor national certified counselor doctoral student","student","NOUN","Profession",449,NA,"CNN"
"28894","doc715","senior business consultantbanking specialist certified ontological coach","business","NOUN","Profession",440,NA,"CNN"
"28896","doc715","senior business consultantbanking specialist certified ontological coach","specialist","NOUN","Profession",440,NA,"CNN"
"28899","doc715","senior business consultantbanking specialist certified ontological coach","coach","NOUN","Profession",440,NA,"CNN"
"28927","doc72","certified monster zombie killer certified conservative save ammo pessimistic optimist christian agnostic genesis","pessimistic","ADJ","Personality",582,NA,"CNN"
"28929","doc72","certified monster zombie killer certified conservative save ammo pessimistic optimist christian agnostic genesis","christian","VERB","Religion",582,NA,"CNN"
"28932","doc720","professional ufa talker musicfoodsports enthusiast sneaker head streets ain<U+393C><U+3E32>","professional","ADJ","Profession",309,NA,"CNN"
"28951","doc721","ror developer salahsoftware coding lifestyle professional bug eater","developer","NOUN","Profession",1283,NA,"CNN"
"28955","doc721","ror developer salahsoftware coding lifestyle professional bug eater","professional","ADJ","Profession",1283,NA,"CNN"
"28970","doc724","natural essential selfcare product company nontoxic vegan cruelty free","product","NOUN","Profession",432,NA,"CNN"
"28971","doc724","natural essential selfcare product company nontoxic vegan cruelty free","company","NOUN","Profession",432,NA,"CNN"
"28983","doc727","senior student university hargeysa somaliland humanitarian writer teacher profession","student","NOUN","Profession",1125,NA,"CNN"
"28984","doc727","senior student university hargeysa somaliland humanitarian writer teacher profession","university","NOUN","Profession",1125,NA,"CNN"
"28987","doc727","senior student university hargeysa somaliland humanitarian writer teacher profession","humanitarian","ADJ","Profession",1125,NA,"CNN"
"28988","doc727","senior student university hargeysa somaliland humanitarian writer teacher profession","writer","NOUN","Profession",1125,NA,"CNN"
"28989","doc727","senior student university hargeysa somaliland humanitarian writer teacher profession","teacher","NOUN","Profession",1125,NA,"CNN"
"29001","doc728","cam model httpstconzhksfvon tattoos pretty eyes thick thighs httpstcotxgimqxz personal site uf httpstcoaseijqktn","site","NOUN","Profession",322,NA,"CNN"
"29005","doc729","desk editor dow jones risk compliance keeping informed risk","editor","NOUN","Profession",1310,NA,"CNN"
"29014","doc73","ufe director cinematographer producer ufa avn xbiz nominee best cinematographyufa adult content production company new productions coming soon ufac","director","NOUN","Profession",2430,NA,"CNN"
"29015","doc73","ufe director cinematographer producer ufa avn xbiz nominee best cinematographyufa adult content production company new productions coming soon ufac","cinematographer","NOUN","Profession",2430,NA,"CNN"
"29016","doc73","ufe director cinematographer producer ufa avn xbiz nominee best cinematographyufa adult content production company new productions coming soon ufac","producer","NOUN","Profession",2430,NA,"CNN"
"29026","doc73","ufe director cinematographer producer ufa avn xbiz nominee best cinematographyufa adult content production company new productions coming soon ufac","company","NOUN","Profession",2430,NA,"CNN"
"29036","doc730","journalistufeufe host anytim uf advocate peace ufc kick ugly behaviors ufd thirsty christ ufb curious soul ufe nta tv college allumnai","advocate","ADJ","Profession",734,NA,"CNN"
"29044","doc730","journalistufeufe host anytim uf advocate peace ufc kick ugly behaviors ufd thirsty christ ufb curious soul ufe nta tv college allumnai","christ","NOUN","Religion",734,NA,"CNN"
"29051","doc730","journalistufeufe host anytim uf advocate peace ufc kick ugly behaviors ufd thirsty christ ufb curious soul ufe nta tv college allumnai","college","NOUN","Profession",734,NA,"CNN"
"29060","doc732","join office clips live lives boss<U+393C><U+3E32>s desk","office","NOUN","Profession",970,NA,"CNN"
"29126","doc74","research organisation india focuses countries eurasia httpstcohntwpbbgou","research","NOUN","Profession",859,NA,"CNN"
"29134","doc740","previous account marcburton uk educated tend ask lot questions sorry","account","NOUN","Profession",631,NA,"CNN"
"29158","doc745","artist painting sculpt mural etc","artist","NOUN","Profession",435,NA,"CNN"
"29159","doc745","artist painting sculpt mural etc","painting","NOUN","Hobbies",435,NA,"CNN"
"29164","doc746","public affairs commentator political enthusiast","affairs","NOUN","Profession",381,NA,"CNN"
"29166","doc746","public affairs commentator political enthusiast","political","ADJ","Profession",381,NA,"CNN"
"29185","doc748","use code trapqueenlopez fortnite item shop support content creator","support","NOUN","Profession",401,NA,"CNN"
"29190","doc749","real estate agent east texas area working buyers sellers residential commercial along builders lenders im help","agent","NOUN","Profession",500,NA,"CNN"
"29198","doc749","real estate agent east texas area working buyers sellers residential commercial along builders lenders im help","commercial","ADJ","Profession",500,NA,"CNN"
"29218","doc750","cofounderclan member esports team zh clan twitter zhclan sponsored therogueenergy zh loyal fortnite player r player","twitter","NOUN","Organization",430,NA,"CNN"
"29223","doc750","cofounderclan member esports team zh clan twitter zhclan sponsored therogueenergy zh loyal fortnite player r player","loyal","ADJ","Personality",430,NA,"CNN"
"29246","doc753","bsc sport exercise science msc nutritional science pgce phys ed phd student leeds beckett childhood obesity nutrition exnetballer bad ankle","nutritional","ADJ","Profession",579,NA,"CNN"
"29252","doc753","bsc sport exercise science msc nutritional science pgce phys ed phd student leeds beckett childhood obesity nutrition exnetballer bad ankle","student","NOUN","Profession",579,NA,"CNN"
"29261","doc754","environmental scientist blogger httpstcoagndjjfgt httpstcowmqllffk fav quote de lords ma light ma salvation","environmental","ADJ","Profession",530,NA,"CNN"
"29262","doc754","environmental scientist blogger httpstcoagndjjfgt httpstcowmqllffk fav quote de lords ma light ma salvation","scientist","NOUN","Profession",530,NA,"CNN"
"29274","doc755","consultant community organizer","consultant","ADJ","Profession",445,NA,"CNN"
"29275","doc755","consultant community organizer","community","NOUN","Profession",445,NA,"CNN"
"29289","doc757","student mvgr college engineering","student","NOUN","Profession",287,NA,"CNN"
"29291","doc757","student mvgr college engineering","college","NOUN","Profession",287,NA,"CNN"
"29292","doc757","student mvgr college engineering","engineering","NOUN","Profession",287,NA,"CNN"
"29293","doc758","writer social entrepreneuri godhes","writer","NOUN","Profession",261,NA,"CNN"
"29294","doc758","writer social entrepreneuri godhes","social","ADJ","Profession",261,NA,"CNN"
"29300","doc759","history creators science technology speculative fiction adjunct ac spicergerard general news travel movies","technology","NOUN","Profession",969,NA,"CNN"
"29306","doc759","history creators science technology speculative fiction adjunct ac spicergerard general news travel movies","general","ADJ","Profession",969,NA,"CNN"
"29314","doc76","im simply odd creature nature","nature","NOUN","Profession",308,NA,"CNN"
"29318","doc760","award winning exhibited artist photographer poet","artist","NOUN","Profession",795,NA,"CNN"
"29319","doc760","award winning exhibited artist photographer poet","photographer","NOUN","Profession",795,NA,"CNN"
"29320","doc760","award winning exhibited artist photographer poet","poet","NOUN","Profession",795,NA,"CNN"
"29327","doc762","nc appellate judge former print journalist grateful wife mom tweets rt endorsements","journalist","NOUN","Profession",345,NA,"CNN"
"29336","doc764","assoc vicepresident retail sales shopkick","retail","NOUN","Profession",569,NA,"CNN"
"29337","doc764","assoc vicepresident retail sales shopkick","sales","NOUN","Profession",569,NA,"CNN"
"29370","doc769","trending news reporter indystar sfuaufefseauaufefphxuaufefind","reporter","NOUN","Profession",1292,NA,"CNN"
"29384","doc770","sifa human rights law fairness justice advocacy org provide volunteer services call facebook instagram setthemfreeng","volunteer","NOUN","Hobbies",337,NA,"CNN"
"29387","doc770","sifa human rights law fairness justice advocacy org provide volunteer services call facebook instagram setthemfreeng","facebook","NOUN","Organization",337,NA,"CNN"
"29392","doc771","politician focused determined video jounarlist nbs tv","determined","ADJ","Personality",543,NA,"CNN"
"29393","doc771","politician focused determined video jounarlist nbs tv","video","NOUN","Profession",543,NA,"CNN"
"29399","doc773","next glazed thurs jan hollywood improv hbo emmy nom trutv food network buzzfeed fuse funny die team usa gold medal mglazegmailcom","next","ADV","Organization",1233,NA,"CNN"
"29409","doc773","next glazed thurs jan hollywood improv hbo emmy nom trutv food network buzzfeed fuse funny die team usa gold medal mglazegmailcom","food","NOUN","Profession",1233,NA,"CNN"
"29410","doc773","next glazed thurs jan hollywood improv hbo emmy nom trutv food network buzzfeed fuse funny die team usa gold medal mglazegmailcom","network","NOUN","Profession",1233,NA,"CNN"
"29413","doc773","next glazed thurs jan hollywood improv hbo emmy nom trutv food network buzzfeed fuse funny die team usa gold medal mglazegmailcom","funny","ADJ","Personality",1233,NA,"CNN"
"29433","doc775","mental health advocate <U+393C><U+3E35>","advocate","NOUN","Profession",928,NA,"CNN"
"29441","doc776","tech highered cxux design economics public policy dad twins mighty tiges humanist ally views pron","design","NOUN","Profession",1656,NA,"CNN"
"29453","doc777","academic research research projects term papers class assignments masters thesis long essays freelance research call now","academic","ADJ","Profession",559,NA,"CNN"
"29454","doc777","academic research research projects term papers class assignments masters thesis long essays freelance research call now","research","NOUN","Profession",559,NA,"CNN"
"29455","doc777","academic research research projects term papers class assignments masters thesis long essays freelance research call now","research","NOUN","Profession",559,NA,"CNN"
"29466","doc777","academic research research projects term papers class assignments masters thesis long essays freelance research call now","research","NOUN","Profession",559,NA,"CNN"
"29472","doc778","established car park management company grown become largest commercial car park operator country httptcogtzheo","management","NOUN","Profession",3443,NA,"CNN"
"29473","doc778","established car park management company grown become largest commercial car park operator country httptcogtzheo","company","NOUN","Profession",3443,NA,"CNN"
"29477","doc778","established car park management company grown become largest commercial car park operator country httptcogtzheo","commercial","ADJ","Profession",3443,NA,"CNN"
"29480","doc778","established car park management company grown become largest commercial car park operator country httptcogtzheo","operator","NOUN","Profession",3443,NA,"CNN"
"29484","doc779","share legal market data trends insight including direct quotesfeedback law firm clients useful tips help firm succeed","legal","ADJ","Profession",657,NA,"CNN"
"29485","doc779","share legal market data trends insight including direct quotesfeedback law firm clients useful tips help firm succeed","market","NOUN","Profession",657,NA,"CNN"
"29486","doc779","share legal market data trends insight including direct quotesfeedback law firm clients useful tips help firm succeed","data","NOUN","Profession",657,NA,"CNN"
"29502","doc78","plus year professional experience android build plus apps expert ui performance","professional","ADJ","Profession",523,NA,"CNN"
"29503","doc78","plus year professional experience android build plus apps expert ui performance","experience","NOUN","Profession",523,NA,"CNN"
"29546","doc786","student kings university","student","NOUN","Profession",507,NA,"CNN"
"29548","doc786","student kings university","university","NOUN","Profession",507,NA,"CNN"
"29560","doc787","international tribute bruce springsteen e street band look sound production heart magic","magic","NOUN","Hobbies",1226,NA,"CNN"
"29571","doc789","name mrtushar morzaria work barclays bank plc london group finance director","barclays","VERB","Organization",648,NA,"CNN"
"29576","doc789","name mrtushar morzaria work barclays bank plc london group finance director","finance","NOUN","Profession",648,NA,"CNN"
"29577","doc789","name mrtushar morzaria work barclays bank plc london group finance director","director","NOUN","Profession",648,NA,"CNN"
"29595","doc793","keep calm wear yellow","calm","ADJ","Personality",333,NA,"CNN"
"29599","doc794","philanthropistpoetrealistauditor author reality cease exist fade nothingness winter coming arsenaldortmunddubnation","author","NOUN","Profession",2065,NA,"CNN"
"29608","doc795","accountant pilot","accountant","ADJ","Profession",254,NA,"CNN"
"29615","doc798","researcher open secrets za working better trouble maker","researcher","DET","Profession",257,NA,"CNN"
"29634","doc800","empire forex capital","empire","VERB","Organization",309,NA,"CNN"
"29669","doc805","just want friends world ufe able good mufc fan microbiologist instrumentalist footballer","good","ADJ","Personality",273,NA,"CNN"
"29672","doc805","just want friends world ufe able good mufc fan microbiologist instrumentalist footballer","microbiologist","NOUN","Profession",273,NA,"CNN"
"29693","doc807","daughter mothera wife born christaina lover mankinda hardworker hustlera kind hearted soul","kind","ADV","Personality",496,NA,"CNN"
"29698","doc808","egyptian mba poet singer realtor","poet","NOUN","Profession",266,NA,"CNN"
"29699","doc808","egyptian mba poet singer realtor","singer","NOUN","Profession",266,NA,"CNN"
"29702","doc809","chief executive member karbi anglong autonomous council official handle tuliram ronghang rts represent views","executive","ADJ","Profession",251,NA,"CNN"
"29718","doc81","dmb thath poker guitar travel chess philosophy science camping vanlife bizstrategist future place place better days","guitar","NOUN","Hobbies",514,NA,"CNN"
"29720","doc81","dmb thath poker guitar travel chess philosophy science camping vanlife bizstrategist future place place better days","chess","NOUN","Hobbies",514,NA,"CNN"
"29723","doc81","dmb thath poker guitar travel chess philosophy science camping vanlife bizstrategist future place place better days","camping","VERB","Hobbies",514,NA,"CNN"
"29803","doc817","hearties mccreerian loves travel take pictures huge fan country musichallmarkchannel wcthtv god bless country music phil","music","NOUN","Hobbies",2053,NA,"CNN"
"29823","doc819","father husband mentor competent financial advisor","mentor","NOUN","Profession",257,NA,"CNN"
"29825","doc819","father husband mentor competent financial advisor","financial","ADJ","Profession",257,NA,"CNN"
"29833","doc820","mr chairman","chairman","NOUN","Profession",307,NA,"CNN"
"29834","doc821","christian ministry repentance holiness mightiest prophet elijah moses","christian","ADJ","Religion",732,NA,"CNN"
"29843","doc822","im graphic designer tshirt logo businesscard anything designed","graphic","ADJ","Profession",1532,NA,"CNN"
"29844","doc822","im graphic designer tshirt logo businesscard anything designed","designer","NOUN","Profession",1532,NA,"CNN"
"29851","doc823","digital manager royal london platform services mum g fan things innovative customer first great marketing views","manager","NOUN","Profession",524,NA,"CNN"
"29864","doc823","digital manager royal london platform services mum g fan things innovative customer first great marketing views","marketing","NOUN","Profession",524,NA,"CNN"
"29871","doc826","soon chartered accountant can dance sing cheerful loves fun","accountant","NOUN","Profession",573,NA,"CNN"
"29873","doc826","soon chartered accountant can dance sing cheerful loves fun","dance","NOUN","Profession",573,NA,"CNN"
"29875","doc826","soon chartered accountant can dance sing cheerful loves fun","cheerful","ADJ","Personality",573,NA,"CNN"
"29879","doc827","english teacher","teacher","NOUN","Profession",362,NA,"CNN"
"29880","doc828","passionate environment making world better place agriculture manchester red mufc proudly muslim","passionate","ADJ","Personality",445,NA,"CNN"
"29909","doc833","crazy love marimba n famous grousetry wear headphones time still find pair thats comfortable enough sleep","crazy","ADJ","Personality",1354,NA,"CNN"
"29930","doc835","alkatech software solution pvt ltd software development company provides development design services globe","software","NOUN","Profession",1411,NA,"CNN"
"29934","doc835","alkatech software solution pvt ltd software development company provides development design services globe","software","NOUN","Profession",1411,NA,"CNN"
"29935","doc835","alkatech software solution pvt ltd software development company provides development design services globe","development","NOUN","Profession",1411,NA,"CNN"
"29936","doc835","alkatech software solution pvt ltd software development company provides development design services globe","company","NOUN","Profession",1411,NA,"CNN"
"29938","doc835","alkatech software solution pvt ltd software development company provides development design services globe","development","NOUN","Profession",1411,NA,"CNN"
"29939","doc835","alkatech software solution pvt ltd software development company provides development design services globe","design","NOUN","Profession",1411,NA,"CNN"
"29945","doc837","shopify developer","developer","NOUN","Profession",404,NA,"CNN"
"29979","doc841","artist actor songwriter fashionista designer producer gods favourite son loyal af mrgetguapfirst ashleymackutsigmailcom","artist","NOUN","Profession",2736,NA,"CNN"
"29983","doc841","artist actor songwriter fashionista designer producer gods favourite son loyal af mrgetguapfirst ashleymackutsigmailcom","designer","NOUN","Profession",2736,NA,"CNN"
"29984","doc841","artist actor songwriter fashionista designer producer gods favourite son loyal af mrgetguapfirst ashleymackutsigmailcom","producer","NOUN","Profession",2736,NA,"CNN"
"29988","doc841","artist actor songwriter fashionista designer producer gods favourite son loyal af mrgetguapfirst ashleymackutsigmailcom","loyal","ADJ","Personality",2736,NA,"CNN"
"29996","doc842","born christianudufefufcuffe <U+393C><U+3E32>m student rbhsufeuf athlete rbhsfootballb<U+653C><U+3E36><U+653C><U+3E37>hb<U+663C><U+3E38><U+663C><U+3E66><U+393C><U+3E65>ufcrun tra<U+653C><U+3E37>kufcuffduduufefmile timeimmigrated us ufeauff","student","NOUN","Profession",1666,"Etats-Unis","CNN"
"29998","doc842","born christianudufefufcuffe <U+393C><U+3E32>m student rbhsufeuf athlete rbhsfootballb<U+653C><U+3E36><U+653C><U+3E37>hb<U+663C><U+3E38><U+663C><U+3E66><U+393C><U+3E65>ufcrun tra<U+653C><U+3E37>kufcuffduduufefmile timeimmigrated us ufeauff","athlete","ADP","Profession",1666,"Etats-Unis","CNN"
"30019","doc844","entertainment news breaking news tv lifestyle fashion travel business financial news business ceos food","business","NOUN","Profession",405,NA,"CNN"
"30020","doc844","entertainment news breaking news tv lifestyle fashion travel business financial news business ceos food","financial","ADJ","Profession",405,NA,"CNN"
"30022","doc844","entertainment news breaking news tv lifestyle fashion travel business financial news business ceos food","business","NOUN","Profession",405,NA,"CNN"
"30024","doc844","entertainment news breaking news tv lifestyle fashion travel business financial news business ceos food","food","NOUN","Profession",405,NA,"CNN"
"30048","doc847","technology","technology","NOUN","Profession",475,"Albanie","CNN"
"30050","doc848","textile designer","designer","NOUN","Profession",590,NA,"CNN"
"30053","doc849","experts online academic writingwe deliver quality work zero plagiarismand time company httpstcocxlkwjs us","academic","ADJ","Profession",484,NA,"CNN"
"30056","doc849","experts online academic writingwe deliver quality work zero plagiarismand time company httpstcocxlkwjs us","quality","ADJ","Profession",484,NA,"CNN"
"30061","doc849","experts online academic writingwe deliver quality work zero plagiarismand time company httpstcocxlkwjs us","company","NOUN","Profession",484,NA,"CNN"
"30114","doc858","poetspoken word artist actor mc dj sane mad manmaking difference impacting lives httptcodeqwcw","artist","NOUN","Profession",927,NA,"CNN"
"30135","doc860","humble guy cares love","humble","ADJ","Personality",355,NA,"CNN"
"30145","doc861","somalicitizencivil servantsmember piiteach llcstaf possition deputy director regional bossaso bari puntland state somalia uffuffuffuff","director","NOUN","Profession",829,"Somalie","CNN"
"30154","doc862","axis company offering network video solutions professional installations follow axisipvideo global news","company","NOUN","Profession",306,NA,"CNN"
"30156","doc862","axis company offering network video solutions professional installations follow axisipvideo global news","network","NOUN","Profession",306,NA,"CNN"
"30157","doc862","axis company offering network video solutions professional installations follow axisipvideo global news","video","NOUN","Profession",306,NA,"CNN"
"30159","doc862","axis company offering network video solutions professional installations follow axisipvideo global news","professional","ADJ","Profession",306,NA,"CNN"
"30183","doc864","mother daughter sister friend lover dispatcher student teacher believer etc etc etc","student","NOUN","Profession",295,"Etats-Unis","CNN"
"30184","doc864","mother daughter sister friend lover dispatcher student teacher believer etc etc etc","teacher","NOUN","Profession",295,"Etats-Unis","CNN"
"30189","doc865","music","music","NOUN","Hobbies",1201,NA,"CNN"
"30211","doc867","person love honesty hate liars love nature taking pictures passion lambert mellencamp best real making people laugh","nature","NOUN","Profession",429,NA,"CNN"
"30223","doc868","european commission horizon previously bloomberg covering technews international affairs un wto rfi columbia grad <U+393C><U+3E32>","commission","NOUN","Profession",4325,NA,"CNN"
"30230","doc868","european commission horizon previously bloomberg covering technews international affairs un wto rfi columbia grad <U+393C><U+3E32>","affairs","NOUN","Profession",4325,NA,"CNN"
"30237","doc868","political science","political","ADJ","Profession",4325,NA,"CNN"
